CODE_ART,LIBELLE_ART,LIBELLE_ETD_ART,PRIX_ART_DPA,DATE_PRIX,PRIX_ART_CPT,PRIX_ART_PCT,CES_CREDIT,CES_COMPTANT,CES_PRETCT,CODE_SOUS_FAM,CODE_UNITE,ACTIF,LIBELLE_UNITE,LIBELLE_SOUS_FAM,CODE_FAM,LIBELLE_FAM,CAMPAGNE,CODE_CAMP
368321.0,AVAUNT EN SACHET 85ML,AVAUNT EN SACHET DE 85 ML,3300,2018-08-08,0.0,0.0,O,O,O,3683,,True,Sachet,Insecticides,DCPT_DEUX,décomptes numéro 2,2025-2026,15
368322.0,PROFENALM 720 EC,PROFENALM 720 EC,11950,2016-08-09,0.0,0.0,O,O,O,3683,,True,Litre,Insecticides,DCPT_DEUX,décomptes numéro 2,2025-2026,15
368323.0,CALIFE 500 EC,CALIFE 500 EC,17400,2014-07-15,0.0,0.0,O,O,O,3683,,True,Litre,Insecticides,DCPT_DEUX,décomptes numéro 2,2025-2026,15
368324.0,CYGA 250 EC,CYGA 250 EC,4250,2016-08-09,0.0,0.0,O,O,O,3683,,True,Litre,Insecticides,DCPT_DEUX,décomptes numéro 2,2025-2026,15
368326.0,BENJI 80 SL,BENJI 80 SL,4000,2016-08-09,0.0,0.0,O,O,O,3683,,True,Litre,Insecticides,DCPT_DEUX,décomptes numéro 2,2025-2026,15
367001.0,SEMENCES BRACHARIA RUZIZEN,SEMENCES BRACHARIA EN SACHETS DE 400 GR,200,2013-03-04,0.0,0.0,O,O,O,3670,,True,Sachet,Semences PLANTE COUV,DCPT_UN,décomptes numéro 1,2025-2026,15
368139.0,CODAL GOLD,CODAL GOLD EN LITRES,4000,2025-05-28,0.0,0.0,O,O,O,3681,,True,Litre,Herbicides,DCPT_UN,décomptes numéro 1,2025-2026,15
368140.0,NICOMAÏS,NICOMAÏS EN LITRE,5000,2025-05-28,0.0,0.0,O,O,O,3681,,True,Litre,Herbicides,DCPT_UN,décomptes numéro 1,2025-2026,15
368018.0,ENGRAIS 23.10.05.35,ENGRAIS YARA 23.10.05.35 EN SACS DE 25 KG,520,2024-05-30,0.0,0.0,O,O,O,3680,,True,Kilogramme,Engrais,DCPT_UN,décomptes numéro 1,2025-2026,15
367007.0,SEMENCE  CROTALAIRE RETUSA,SEMENCE CROTALAIRE RETUSA EN SACHET DE 2.5 KG,125,2013-04-03,0.0,0.0,O,O,O,3670,,True,Sachet,Semences PLANTE COUV,DCPT_UN,décomptes numéro 1,2025-2026,15
367003.0,SEMENCES BRACHARIA RUZIZIENSIS,SEMENCES BRACHARIA RUZIZIENSIS EN SACHET DE 2KG,1000,2013-04-03,0.0,0.0,O,O,O,3670,,True,Sachet,Semences PLANTE COUV,DCPT_UN,décomptes numéro 1,2025-2026,15
367002.0,SEMENCE DE BRACHARIA RUZIZIENSIS EN SACHET,SEMENCE DE BRACHARIA RUZIZIENSIS EN SACHET DE 600 GR,300,2013-04-03,0.0,0.0,O,O,O,3670,,True,Sachet,Semences PLANTE COUV,DCPT_UN,décomptes numéro 1,2025-2026,15
367004.0,SEMENCE DE BRACHARIA RUZIZIENSIS,SEMENCE DE BRACHARIA RUZIZIENSIS EN SACHET DE 3 KG,1500,2013-04-03,0.0,0.0,O,O,O,3670,,True,Sachet,Semences PLANTE COUV,DCPT_UN,décomptes numéro 1,2025-2026,15
367005.0,SEMENCE DE CROTALIRE JUNCEA,SEMENCE DE CROTALAIRE JUNCEA EN SACHET DE 2 KG,500,2013-04-03,0.0,0.0,O,O,O,3670,,True,Sachet,Semences PLANTE COUV,DCPT_UN,décomptes numéro 1,2025-2026,15
368739.0,MOTEUR HERBI 4 TETE VERTE,MOTEUR HERBI 4 TETE VERTE,6050,2012-04-19,0.0,0.0,O,O,O,3687,,True,Unité,App Hand Piec Rechan,NO_DCPT,Aucun Décompte,2025-2026,15
368741.0,JOINT POUR TETE VERTE REF.5455,JOINT POUR TETE VERTE REF.5455,125,2012-04-19,0.0,0.0,O,O,O,3687,,True,Unité,App Hand Piec Rechan,NO_DCPT,Aucun Décompte,2025-2026,15
368742.0,VIS REF.5399,VIS REF.5399,50,2012-04-19,0.0,0.0,O,O,O,3687,,True,Unité,App Hand Piec Rechan,NO_DCPT,Aucun Décompte,2025-2026,15
368745.0,BUSE ORANGE REF.5040,BUSE ORANGE REF.5040,850,2012-04-19,0.0,0.0,O,O,O,3687,,True,Unité,App Hand Piec Rechan,NO_DCPT,Aucun Décompte,2025-2026,15
368747.0,DISQUE REF.5021,DISQUE REF.5021,3500,2012-04-19,0.0,0.0,O,O,O,3687,,True,Unité,App Hand Piec Rechan,NO_DCPT,Aucun Décompte,2025-2026,15
368748.0,AXE POUR TETE VERTE,AXE POUR TETE VERTE,1200,2012-04-19,0.0,0.0,O,O,O,3687,,True,Unité,App Hand Piec Rechan,NO_DCPT,Aucun Décompte,2025-2026,15
368749.0,BIDON HANDY REF.6167,BIDON HANDY REF.6167,5400,2012-04-19,0.0,0.0,O,O,O,3687,,True,Bidon,App Hand Piec Rechan,NO_DCPT,Aucun Décompte,2025-2026,15
368750.0,"VIS NP6 X  3/8"" ST REF.4646","VIS NP6 X  3/8"" ST REF.4646",30,2012-04-19,0.0,0.0,O,O,O,3687,,True,Unité,App Hand Piec Rechan,NO_DCPT,Aucun Décompte,2025-2026,15
368762.0,TUYAU PRISE D'AIR REF.,TUYAU PRISE D'AIR REF.,400,2012-04-19,0.0,0.0,O,O,O,3687,,True,Unité,App Hand Piec Rechan,NO_DCPT,Aucun Décompte,2025-2026,15
368766.0,COLLIER DE SERRAGE REF.6126,COLLIER DE SERRAGE REF.6126,1500,2012-04-19,0.0,0.0,O,O,O,3687,,True,Unité,App Hand Piec Rechan,NO_DCPT,Aucun Décompte,2025-2026,15
368598.0,AVIVAX 100 DOSES,AVIVAX 100 DOSES,3500,2012-01-01,0.0,0.0,O,O,O,3685,,True,Flacon,Produits Vétérinaire,NO_DCPT,Aucun Décompte,2025-2026,15
368857.0,INTERRUPTEUR COMPLET REF.5391A,INTERRUPTEUR COMPLET REF.5391A,2100,2012-04-19,0.0,0.0,O,O,O,3688,,True,Unité,App Ulv Piec Rechang,NO_DCPT,Aucun Décompte,2025-2026,15
211001.0,ALIBET (SAC DE 60 KG),ALIBET EN SAC DE 60 KG,8855,2025-12-29,0.0,0.0,O,O,O,2110,,True,Sac,Alibet,NO_DCPT,Aucun Décompte,2025-2026,15
368174.0,LADABA 480 EN BIDON DE 1 L,LADABA 480 EN BIDON DE 1 L,2500,2025-05-28,0.0,0.0,O,O,O,3681,,True,Litre,Herbicides,DCPT_UN,décomptes numéro 1,2025-2026,15
368176.0,PROMETON,PROMETON,4000,2025-05-28,0.0,0.0,O,O,O,3681,,True,Litre,Herbicides,DCPT_UN,décomptes numéro 1,2025-2026,15
368172.0,BLADE 108 EC EN BIDON DE 900 ML,BLADE 108 EC EN BIDON DE 900 ML,5500,2024-05-30,0.0,0.0,O,O,O,3681,,True,Bidon,Herbicides,DCPT_UN,décomptes numéro 1,2025-2026,15
368175.0,SPYRIT 350 EN SACHET DE 35 G,SPYRIT 350 EN SACHET DE 35 G,2900,2024-05-30,0.0,0.0,O,O,O,3681,,True,Sachet,Herbicides,DCPT_UN,décomptes numéro 1,2025-2026,15
368173.0,JAVAT 50 WP EN SACHET DE 35 G,JAVAT 50 WP EN SACHET DE 35 G,2900,2024-05-30,0.0,0.0,O,O,O,3681,,True,Sachet,Herbicides,DCPT_UN,décomptes numéro 1,2025-2026,15
368171.0,"SCHIIF 75 WG EN SACHET DE 3,75","SCHIIF 75 WG EN SACHET DE 3,75",1500,2024-05-30,0.0,0.0,O,O,O,3681,,True,Sachet,Herbicides,DCPT_UN,décomptes numéro 1,2025-2026,15
368108.0,PENDIMETHALINE 500/STOMP 500,"SCHIIF 75 WG EN SACHET DE 3,75",2000,2024-06-03,0.0,0.0,O,O,O,3681,,True,Litre,Herbicides,DCPT_UN,décomptes numéro 1,2025-2026,15
368597.0,TETRACOLOVIT,TETRACOLIVIT,50,2012-01-01,0.0,0.0,O,O,O,3685,,True,Com,Produits Vétérinaire,NO_DCPT,Aucun Décompte,2025-2026,15
368629.0,SEINGUE 20CC BOVIVET,SERINGUE 20 CC BOVIVET,3000,2012-01-01,0.0,0.0,O,O,O,3686,,True,Unité,Instruments Vétérina,DCPT_DEUX,décomptes numéro 2,2025-2026,15
368595.0,AMIN TOTAL,AMIN TOTAL,2000,2012-01-01,0.0,0.0,O,O,O,3685,,True,Sachet,Produits Vétérinaire,NO_DCPT,Aucun Décompte,2025-2026,15
368582.0,PIERRE A LECHER BLOC DE 5 KG,PIERRE A LECHER BLOC DE 5 KG,4000,2012-01-01,0.0,0.0,O,O,O,3685,,True,Unité,Produits Vétérinaire,NO_DCPT,Aucun Décompte,2025-2026,15
368578.0,TENALINE 20% 100 ML,TENALINE 20% 100 ML,3200,2013-01-01,0.0,0.0,O,O,O,3685,,True,Flacon,Produits Vétérinaire,NO_DCPT,Aucun Décompte,2025-2026,15
368623.0,AIGUILLE  15/40,AIGUILLE 15/40,7500,2024-08-09,0.0,0.0,O,O,O,3686,,True,Unité,Instruments Vétérina,DCPT_DEUX,décomptes numéro 2,2025-2026,15
211002.0,APETITBET (SAC DE 40 KG),APETITBET (SAC DE 40 KG),3000,2017-04-20,0.0,0.0,O,O,O,2110,,True,Sac,Alibet,NO_DCPT,Aucun Décompte,2025-2026,15
368153.0,PYRICOT 50 WP en sachet de 50 g,PYRICOT 50 WP en sachet de 50 g,2900,2024-05-30,0.0,0.0,O,O,O,3681,,True,Sachet,Herbicides,DCPT_UN,décomptes numéro 1,2025-2026,15
368154.0,MALIK 108 EC EN BIDON DE 0.9 L,MALIK 108 EC EN BIDON DE 0.9 L,5500,2025-05-28,0.0,0.0,O,O,O,3681,,True,Bidon,Herbicides,DCPT_UN,décomptes numéro 1,2025-2026,15
368227.0,SAPHIR EN SACHET DE 35 G,SAPHIR EN SACHET DE 35 G,500,2024-05-30,0.0,0.0,O,O,O,3682,,True,Sachet,prod traitsem,DCPT_UN,décomptes numéro 1,2025-2026,15
368362.0,EXPERT 50 WG,EXPERT 50 WG EN SACHET DE 120 G,3300,2020-08-18,0.0,0.0,O,O,O,3683,,True,Sachet,Insecticides,DCPT_DEUX,décomptes numéro 2,2025-2026,15
366027.0,SEMENCE MAÏS BONDOFA EN SAC ED 10 KG,SEMENCE MAÏS BONDOFA EN SAC DE 10 KG,22000,2016-05-10,0.0,0.0,O,O,O,3660,,True,Sac,Semences,DCPT_UN,décomptes numéro 1,2025-2026,15
368368.0,TEMA EN SACHET,TEMA EN SACHET,3600,2024-08-09,0.0,0.0,O,O,O,3683,,True,Sachet,Insecticides,DCPT_DEUX,décomptes numéro 2,2025-2026,15
666193.0,PLANCHE EN BOIS,PLANCHE EN BOIS,0,2016-05-10,0.0,0.0,O,O,O,6661,,True,Unité,PLANCHE EN BOIS,NO_DCPT,Aucun Décompte,2025-2026,15
368628.0,MATABI 1000 ML,MATABI 1000 ML,2500,2015-10-13,0.0,0.0,O,O,O,3686,,True,Unité,Instruments Vétérina,DCPT_DEUX,décomptes numéro 2,2025-2026,15
368554.0,PENICILLINE PROCAÏNE AVEC EAU DISTILLEE,PENICILLINE PROCAÏNE AVEC EAU DISTILLEE,300,2012-01-01,0.0,0.0,O,O,O,3685,,True,Flacon,Produits Vétérinaire,NO_DCPT,Aucun Décompte,2025-2026,15
368501.0,OXYTETRACYCLINE 20%LA 100ML,OXYTETRACYCLINE 20%LA 100ML,3000,2018-01-01,0.0,0.0,O,O,O,3685,,True,Flacon,Produits Vétérinaire,NO_DCPT,Aucun Décompte,2025-2026,15
368502.0,OXYTETRACYCLINE 10% 100ML,OXYTETRACYCLINE 10% 100ML,2000,2012-01-01,0.0,0.0,O,O,O,3685,,True,Flacon,Produits Vétérinaire,NO_DCPT,Aucun Décompte,2025-2026,15
368503.0,PENISTREP 100ML,PENISTREP 100ML,3400,2012-01-01,0.0,0.0,O,O,O,3685,,True,Flacon,Produits Vétérinaire,NO_DCPT,Aucun Décompte,2025-2026,15
368504.0,OXYCLINE 100 ML,OXYCLINE 100 ML,3200,2012-01-01,0.0,0.0,O,O,O,3685,,True,Flacon,Produits Vétérinaire,NO_DCPT,Aucun Décompte,2025-2026,15
368505.0,OXYTETRACYCLINE 10% 50 ML,OXYTETRACYCLINE 10% 50 ML,1200,2012-01-01,0.0,0.0,O,O,O,3685,,True,Flacon,Produits Vétérinaire,NO_DCPT,Aucun Décompte,2025-2026,15
368506.0,OXYTETRACYCLINE 20% 50 ML,OXYTETRACYCLINE 20% 50 ML,1800,2012-01-01,0.0,0.0,O,O,O,3685,,True,Flacon,Produits Vétérinaire,NO_DCPT,Aucun Décompte,2025-2026,15
368507.0,SULFADIMERAZINE 33 100 ML,SULFADIMERAZINE 33 100 ML,2000,2012-01-01,0.0,0.0,O,O,O,3685,,True,Flacon,Produits Vétérinaire,NO_DCPT,Aucun Décompte,2025-2026,15
368508.0,TERRAMYCINE EN SPRAY,TERRAMYCINE EN SPRAY,3500,2012-01-01,0.0,0.0,O,O,O,3685,,True,Flacon,Produits Vétérinaire,NO_DCPT,Aucun Décompte,2025-2026,15
368510.0,ALCOOL 95° 250 ML,ALCOOL 95° 250 ML,600,2012-01-01,0.0,0.0,O,O,O,3685,,True,Flacon,Produits Vétérinaire,NO_DCPT,Aucun Décompte,2025-2026,15
368512.0,BAYTICOL POUR ON,BAYTICOL POUR ON,22000,2012-01-01,0.0,0.0,O,O,O,3685,,True,Litre,Produits Vétérinaire,NO_DCPT,Aucun Décompte,2025-2026,15
368591.0,AMPIDEXALONE 100 ML,AMPIDEXALONE 100 ML,5000,2015-01-13,0.0,0.0,O,O,O,3685,,True,Flacon,Produits Vétérinaire,NO_DCPT,Aucun Décompte,2025-2026,15
368155.0,GLYPHADER 360 SL,GLYPHADER 360 SL,3000,2024-05-30,0.0,0.0,O,O,O,3681,,True,Litre,Herbicides,DCPT_UN,décomptes numéro 1,2025-2026,15
368391.0,AZERTY 100 EC,AZERTY 100 EC,60000,2024-08-09,0.0,0.0,O,O,O,3683,,True,Litre,Insecticides,DCPT_DEUX,décomptes numéro 2,2025-2026,15
368379.0,COTIX 50 SL,COTIX 50 SL,3000,2024-08-09,0.0,0.0,O,O,O,3683,,True,Litre,Insecticides,DCPT_DEUX,décomptes numéro 2,2025-2026,15
368380.0,COTIX 95 SP,COTIX 95 SP,500,2024-08-09,0.0,0.0,O,O,O,3683,,True,Sachet,Insecticides,DCPT_DEUX,décomptes numéro 2,2025-2026,15
368381.0,IBIS 360 EC,IBIS 360 EC,6100,2024-08-09,0.0,0.0,O,O,O,3683,,True,Litre,Insecticides,DCPT_DEUX,décomptes numéro 2,2025-2026,15
368382.0,PIRIPRO 100 EC,PIRIPRO 100 EC,6550,2024-08-09,0.0,0.0,O,O,O,3683,,True,Litre,Insecticides,DCPT_DEUX,décomptes numéro 2,2025-2026,15
368383.0,PREVATHON 5 SC,PREVATHON 5 SC,3400,2022-08-04,0.0,0.0,O,O,O,3683,,True,Flacon,Insecticides,DCPT_DEUX,décomptes numéro 2,2025-2026,15
369660.0,POT DE PEINTURE VERTE 1 KG,POT DE PEINTURE VERTE 1 KG,3000,2024-08-09,0.0,0.0,O,O,O,3696,,True,Unité,Divers,DCPT_DEUX,décomptes numéro 2,2025-2026,15
369687.0,POT DE PEINTURE VERTE 2.5 KG,POT DE PEINTURE VERTE 2.5 KG,7500,2024-08-09,0.0,0.0,O,O,O,3696,,True,Unité,Divers,DCPT_DEUX,décomptes numéro 2,2025-2026,15
369661.0,POT DE PEINTURE VERTE 4 KG,POT DE PEINTURE VERTE 4 KG,12000,2024-08-09,0.0,0.0,O,O,O,3696,,True,Unité,Divers,DCPT_DEUX,décomptes numéro 2,2025-2026,15
369662.0,POT DE PEINTURE BLEUE 1 KG,POT DE PEINTURE BLEUE 1 KG,3000,2024-08-09,0.0,0.0,O,O,O,3696,,True,Unité,Divers,DCPT_DEUX,décomptes numéro 2,2025-2026,15
369663.0,POT DE PEINTURE BLEUE 4 KG,POT DE PEINTURE BLEUE 4 KG,12000,2017-08-28,0.0,0.0,O,O,O,3696,,True,Unité,Divers,DCPT_DEUX,décomptes numéro 2,2025-2026,15
368925.0,APPAREIL PULMIC FENIX 35,APPAREIL PULMIC FENIX 35,41000,2021-12-01,0.0,0.0,O,O,O,3689,,True,Unité,APPAREIL PULV SAGA,NO_DCPT,Aucun Décompte,2025-2026,15
369670.0,Ensemble Trepied Complet,Ensemble Trepied Complet,157300,2020-06-02,0.0,0.0,O,O,O,3696,,True,Unité,Divers,DCPT_DEUX,décomptes numéro 2,2025-2026,15
369693.0,Bascule Romaine a Manche,Bascule Romaine a Manche,271375,2020-06-02,0.0,0.0,O,O,O,3696,,True,Unité,Divers,DCPT_DEUX,décomptes numéro 2,2025-2026,15
369437.0,Corde de Semis Soja,Corde de Semis Soja,300,2012-02-12,0.0,0.0,O,O,O,3694,,True,Unité,CORPS SARCLEUR,NO_DCPT,Aucun Décompte,2025-2026,15
368021.0,ENGRAIS OCP,ENGRAIS OCP,480,2025-06-05,0.0,0.0,O,O,O,3680,,True,Kilogramme,Engrais,DCPT_UN,décomptes numéro 1,2025-2026,15
368161.0,POWER 80 DF EN SACHET DE 170 G,POWER 80 DF EN SACHET DE 170 G,1000,2025-05-28,0.0,0.0,O,O,O,3681,,True,Sachet,Herbicides,DCPT_UN,décomptes numéro 1,2025-2026,15
368230.0,MOMTAZ PRO,MONTAZ PRO,500,2024-05-30,0.0,0.0,O,O,O,3682,,True,Sachet,prod traitsem,DCPT_UN,décomptes numéro 1,2025-2026,15
368231.0,MONCEREN,MONCEREN,7000,2024-05-30,0.0,0.0,O,O,O,3682,,True,Litre,prod traitsem,DCPT_UN,décomptes numéro 1,2025-2026,15
368541.0,CYPERMETHRINE 12 EC EN FLACON DE 30 ML,CYPERMETHRINE 12 EC EN FLACON DE 30 ML,1200,2018-08-12,0.0,0.0,O,O,O,3685,,True,Litre,Produits Vétérinaire,NO_DCPT,Aucun Décompte,2025-2026,15
368511.0,OXYKEL 80 100G,OXYKEL 80 100G,2500,2016-01-01,0.0,0.0,O,O,O,3685,,True,Sachet,Produits Vétérinaire,NO_DCPT,Aucun Décompte,2025-2026,15
368389.0,LUCI 100 EC,LUCI 100EC,8800,2024-08-09,0.0,0.0,O,O,O,3683,,True,Litre,Insecticides,DCPT_DEUX,décomptes numéro 2,2025-2026,15
368831.0,CARTER DE CYLINDRE REF.5377,CARTER DE CYLINDRE REF.5377,11500,2012-04-19,0.0,0.0,O,O,O,3688,,True,Unité,App Ulv Piec Rechang,NO_DCPT,Aucun Décompte,2025-2026,15
368833.0,INTERRUPTEUR REF.5391,INTERRUPTEUR REF.5391,750,2012-04-19,0.0,0.0,O,O,O,3688,,True,Unité,App Ulv Piec Rechang,NO_DCPT,Aucun Décompte,2025-2026,15
368834.0,SUPPORT INTERRUPTEUR REF.5392A,SUPPORT INTERRUPTEUR REF.5392A,2100,2012-04-19,0.0,0.0,O,O,O,3688,,True,Unité,App Ulv Piec Rechang,NO_DCPT,Aucun Décompte,2025-2026,15
368837.0,JOINT VITON REF.5398,JOINT VITON REF.5398,150,2012-04-19,0.0,0.0,O,O,O,3688,,True,Unité,App Ulv Piec Rechang,NO_DCPT,Aucun Décompte,2025-2026,15
368838.0,"VIS NP6 X 3/8"" ST POZI  5399","VIS NP6 X 3/8"" ST POZI  5399",50,2012-04-19,0.0,0.0,O,O,O,3688,,True,Unité,App Ulv Piec Rechang,NO_DCPT,Aucun Décompte,2025-2026,15
368840.0,JOINT VITON REF.5403,JOINT VITON REF.5403,150,2012-04-19,0.0,0.0,O,O,O,3688,,True,Unité,App Ulv Piec Rechang,NO_DCPT,Aucun Décompte,2025-2026,15
368405.0,PILES ENERGY,PILES ENERGY,200,2024-08-09,0.0,0.0,O,O,O,3684,,True,Unité,Piles,DCPT_DEUX,décomptes numéro 2,2025-2026,15
369001.0,SEMENCE MAIS BONDOFA,SEMENCE MAIS BONDOFA,22000,2016-06-01,0.0,0.0,O,O,O,3690,,True,Sac,MAIS BONDOFA,DCPT_UN,décomptes numéro 1,2025-2026,15
369675.0,SAVON AZUR 200 G,SAVON AZUR 200G,170,2022-08-04,0.0,0.0,O,O,O,3696,,True,Unité,Divers,DCPT_DEUX,décomptes numéro 2,2025-2026,15
368384.0,ALMECTINE 120 EC,ALMECTINE 120 EC,28800,2024-08-09,0.0,0.0,O,O,O,3683,,True,Litre,Insecticides,DCPT_DEUX,décomptes numéro 2,2025-2026,15
229001.0,Alibet Avarie en sac de 60 kg,Alibet Avarie en sac de 60kg,6300,2017-10-18,0.0,0.0,O,O,O,2290,,True,Sac,Tourteau Avarié,NO_DCPT,Aucun Décompte,2025-2026,15
229002.0,Appetibet Avarié en sac de 40 kg,Appetibet Avarié en sac de 40 kg,1500,2017-10-18,0.0,0.0,O,O,O,2290,,True,Sac,Tourteau Avarié,NO_DCPT,Aucun Décompte,2025-2026,15
229004.0,EXPELLER AVARIE EN SAC DE 60 KG,EXPELLER AVARIE EN SAC DE 60 KG,2500,2017-11-16,0.0,0.0,O,O,O,2290,,True,Sac,Tourteau Avarié,NO_DCPT,Aucun Décompte,2025-2026,15
229005.0,EXPELLER GRAS EN SAC DE 60 KG,EXPELER GRAS EN SAC DE 60 KG,2600,2017-11-16,0.0,0.0,O,O,O,2290,,True,Sac,Tourteau Avarié,NO_DCPT,Aucun Décompte,2025-2026,15
368233.0,BLUEFIX EN BIDON DE 25 L,BLUEFIX EN BIDON DE 25 L,9100,2024-05-30,0.0,0.0,O,O,O,3682,,True,Litre,prod traitsem,DCPT_UN,décomptes numéro 1,2025-2026,15
368239.0,CALTHIO I 450 WS,CALTHIO I 450 WS,500,2024-05-30,0.0,0.0,O,O,O,3682,,True,Sachet,prod traitsem,DCPT_UN,décomptes numéro 1,2025-2026,15
369102.0,MANCHERON GAUCHE T34,MANCHERON GAUCHE T34,4000,2020-06-02,0.0,0.0,O,O,O,3691,,True,Unité,CHAR T34/MC3 PI RECH,NO_DCPT,Aucun Décompte,2025-2026,15
369103.0,MANCHERON DROIT T34,MANCHERON DROIT T34,3500,2020-06-02,0.0,0.0,O,O,O,3691,,True,Unité,CHAR T34/MC3 PI RECH,NO_DCPT,Aucun Décompte,2025-2026,15
369106.0,bras de roue sans roue t 34,bras de roue sans roue t 34,3400,2020-06-02,0.0,0.0,O,O,O,3691,,True,Unité,CHAR T34/MC3 PI RECH,NO_DCPT,Aucun Décompte,2025-2026,15
369105.0,COUTRIERE T34 101-09,COUTRIERE T34 101-09,2100,2020-06-02,0.0,0.0,O,O,O,3691,,True,Unité,CHAR T34/MC3 PI RECH,NO_DCPT,Aucun Décompte,2025-2026,15
373501.0,TYLAP 20% 100 ML,TYLAP 20 % 100 ML,4300,2020-06-01,0.0,0.0,O,O,O,3735,,True,Flacon,PRODUIT VETERINAIRE,NO_DCPT,Aucun Décompte,2025-2026,15
369108.0,REGULATEUR CROCHET T34,REGULATEUR CROCHET T34,4200,2020-06-02,0.0,0.0,O,O,O,3691,,True,Unité,CHAR T34/MC3 PI RECH,NO_DCPT,Aucun Décompte,2025-2026,15
373502.0,VECTOCLOR,VECTOCLOR,6300,2020-06-01,0.0,0.0,O,O,O,3735,,True,Flacon,PRODUIT VETERINAIRE,NO_DCPT,Aucun Décompte,2025-2026,15
369110.0,CONTRESEP + BOULON T34 101-06,CONTRESEP + BOULON T34 101-06,2500,2020-06-02,0.0,0.0,O,O,O,3691,,True,Unité,CHAR T34/MC3 PI RECH,NO_DCPT,Aucun Décompte,2025-2026,15
369111.0,TALON + BOULON T34 101-05,TALON + BOULON T34 101-05,2350,2020-06-02,0.0,0.0,O,O,O,3691,,True,Unité,CHAR T34/MC3 PI RECH,NO_DCPT,Aucun Décompte,2025-2026,15
369112.0,VERSOIR + BOULON T34 101-03,VERSOIR + BOULON T34 101-03,5500,2020-06-02,0.0,0.0,O,O,O,3691,,True,Unité,CHAR T34/MC3 PI RECH,NO_DCPT,Aucun Décompte,2025-2026,15
369113.0,SOC + BOULON T34 101-04,SOC + BOULON T34 101-04,5350,2020-06-02,0.0,0.0,O,O,O,3691,,True,Unité,CHAR T34/MC3 PI RECH,NO_DCPT,Aucun Décompte,2025-2026,15
369114.0,SOC A BEC + BOULON T34,SOC A BEC + BOULON T34,5000,2020-06-02,0.0,0.0,O,O,O,3691,,True,Unité,CHAR T34/MC3 PI RECH,NO_DCPT,Aucun Décompte,2025-2026,15
369115.0,CLE PLATE A TETE MULTIPLE T34,CLE PLATE A TETE MULTIPLE T34,900,2020-06-02,0.0,0.0,O,O,O,3691,,True,Unité,CHAR T34/MC3 PI RECH,NO_DCPT,Aucun Décompte,2025-2026,15
369116.0,CHAINE ATTELAGE T34 101-14,CHAINE ATTELAGE T34 101-14,7000,2022-11-01,0.0,0.0,O,O,O,3691,,True,Unité,CHAR T34/MC3 PI RECH,NO_DCPT,Aucun Décompte,2025-2026,15
369117.0,BOULON H 8 X 25 REF.801-02-01,BOULON H 8 X 25 REF.801-02-01,350,2020-06-02,0.0,0.0,O,O,O,3691,,True,Unité,CHAR T34/MC3 PI RECH,NO_DCPT,Aucun Décompte,2025-2026,15
369118.0,BOULON TFCC 10 X 30,BOULON TFCC 10 X 30,350,2020-06-02,0.0,0.0,O,O,O,3691,,True,Unité,CHAR T34/MC3 PI RECH,NO_DCPT,Aucun Décompte,2025-2026,15
369119.0,BOULON TFE 12 X 40,BOULON TFE 12 X 40,350,2020-06-02,0.0,0.0,O,O,O,3691,,True,Unité,CHAR T34/MC3 PI RECH,NO_DCPT,Aucun Décompte,2025-2026,15
368232.0,INSECTOR RT 35 G,INSECTOR RT 35 G,500,2024-05-30,0.0,0.0,O,O,O,3682,,True,Sachet,prod traitsem,DCPT_UN,décomptes numéro 1,2025-2026,15
3682.0,MONCEREN 390 FS,MONCERE 390 FS,7000,2018-05-31,0.0,0.0,O,O,O,3682,,True,Litre,prod traitsem,DCPT_UN,décomptes numéro 1,2025-2026,15
368160.0,LIBERATOR,LIBERATOR,6000,2024-05-30,0.0,0.0,O,O,O,3681,,True,Litre,Herbicides,DCPT_UN,décomptes numéro 1,2025-2026,15
368874.0,APPAREIL PULMIC FENIX SHOGUN 510,APPAREIL PULMIC FENIX SHOGUN 510,31500,2018-08-09,0.0,0.0,O,O,O,3688,,True,Unité,App Ulv Piec Rechang,NO_DCPT,Aucun Décompte,2025-2026,15
368158.0,HERBAGRAM,HERBAGRAM,6000,2024-05-30,0.0,0.0,O,O,O,3681,,True,Litre,Herbicides,DCPT_UN,décomptes numéro 1,2025-2026,15
368234.0,MOMTAZ FLO,MOMTAZ FLO,10000,2024-05-30,0.0,0.0,O,O,O,3682,,True,Litre,prod traitsem,DCPT_UN,décomptes numéro 1,2025-2026,15
368228.0,STANDAK TOP,STANDAK TOP,103000,2024-05-30,0.0,0.0,O,O,O,3682,,True,Litre,prod traitsem,DCPT_UN,décomptes numéro 1,2025-2026,15
368387.0,IMPERATOR 200 SC,IMPERATOR 200 SC,48000,2024-08-09,0.0,0.0,O,O,O,3683,,True,Litre,Insecticides,DCPT_DEUX,décomptes numéro 2,2025-2026,15
368385.0,MOVENTO 150 OD,MOVENTO 150 OD,2500,2024-08-09,0.0,0.0,O,O,O,3683,,True,Litre,Insecticides,DCPT_DEUX,décomptes numéro 2,2025-2026,15
368386.0,BENJI 700 WG EN SACHET DE 7.2 G,BENJI 700 WG EN SACHET DE 7.2 G,250,2024-08-09,0.0,0.0,O,O,O,3683,,True,Sachet,Insecticides,DCPT_DEUX,décomptes numéro 2,2025-2026,15
