Date,Station,Pluie_mm
2014-07-31,Mayo Galké,22.0
2014-08-01,Mayo Galké,4.0
2015-04-07,Mayo Galké,3.0
2015-04-09,Mayo Galké,7.0
2015-04-25,Mayo Galké,1.0
2015-05-03,Mayo Galké,9.0
2015-05-04,Mayo Galké,2.0
2015-05-15,Mayo Galké,2.0
2015-05-18,Mayo Galké,8.0
2015-05-20,Mayo Galké,12.0
2015-05-22,Mayo Galké,18.0
2015-05-24,Mayo Galké,15.0
2015-05-28,Mayo Galké,3.0
2015-06-01,Mayo Galké,8.0
2015-06-02,Mayo Galké,25.0
2015-06-04,Mayo Galké,2.0
2015-06-07,Mayo Galké,25.0
2015-06-11,Mayo Galké,20.0
2015-06-18,Mayo Galké,20.0
2015-06-19,Mayo Galké,33.0
2015-06-21,Mayo Galké,16.0
2015-06-22,Mayo Galké,3.0
2015-06-25,Mayo Galké,35.0
2015-06-27,Mayo Galké,20.0
2015-06-29,Mayo Galké,11.0
2015-07-01,Mayo Galké,7.0
2015-07-02,Mayo Galké,16.0
2015-07-04,Mayo Galké,75.0
2015-07-05,Mayo Galké,17.0
2015-07-11,Mayo Galké,62.0
2015-07-20,Mayo Galké,36.0
2015-07-22,Mayo Galké,6.0
2015-07-27,Mayo Galké,11.0
2015-07-28,Mayo Galké,3.0
2015-07-29,Mayo Galké,6.0
2015-08-02,Mayo Galké,6.0
2015-08-03,Mayo Galké,3.0
2015-08-05,Mayo Galké,27.0
2015-08-06,Mayo Galké,23.0
2015-08-07,Mayo Galké,34.0
2015-08-09,Mayo Galké,18.0
2015-08-10,Mayo Galké,18.0
2015-08-13,Mayo Galké,6.0
2015-08-15,Mayo Galké,5.0
2015-08-16,Mayo Galké,2.0
2015-08-17,Mayo Galké,3.0
2015-08-18,Mayo Galké,11.0
2015-08-19,Mayo Galké,18.0
2015-08-20,Mayo Galké,20.0
2015-08-22,Mayo Galké,5.0
2015-08-23,Mayo Galké,24.0
2015-08-24,Mayo Galké,7.0
2015-08-26,Mayo Galké,10.0
2015-08-28,Mayo Galké,13.0
2015-08-30,Mayo Galké,2.0
2015-08-31,Mayo Galké,90.0
2015-09-01,Mayo Galké,5.0
2015-09-03,Mayo Galké,19.0
2015-09-04,Mayo Galké,3.0
2015-09-06,Mayo Galké,11.0
2015-09-07,Mayo Galké,1.0
2015-09-08,Mayo Galké,3.0
2015-09-10,Mayo Galké,10.0
2015-09-13,Mayo Galké,11.0
2015-09-14,Mayo Galké,39.0
2015-09-16,Mayo Galké,19.0
2015-09-17,Mayo Galké,6.0
2015-09-20,Mayo Galké,23.0
2015-09-22,Mayo Galké,2.0
2015-09-23,Mayo Galké,22.0
2015-09-28,Mayo Galké,3.0
2015-10-03,Mayo Galké,3.0
2015-10-05,Mayo Galké,4.0
2015-10-08,Mayo Galké,6.0
2015-10-13,Mayo Galké,8.0
2015-10-14,Mayo Galké,2.0
2015-10-19,Mayo Galké,10.0
2015-10-20,Mayo Galké,2.0
2015-10-21,Mayo Galké,2.0
2015-10-24,Mayo Galké,8.0
2015-10-26,Mayo Galké,2.0
2015-10-27,Mayo Galké,1.0
2015-10-28,Mayo Galké,5.0
2016-03-19,Mayo Galké,7.0
2016-03-25,Mayo Galké,5.0
2016-04-07,Mayo Galké,7.0
2016-04-09,Mayo Galké,2.0
2016-04-10,Mayo Galké,3.0
2016-04-13,Mayo Galké,4.0
2016-04-14,Mayo Galké,1.0
2016-04-17,Mayo Galké,1.0
2016-04-26,Mayo Galké,30.0
2016-04-28,Mayo Galké,21.0
2016-05-03,Mayo Galké,3.0
2016-05-15,Mayo Galké,2.0
2016-05-22,Mayo Galké,15.0
2016-05-24,Mayo Galké,5.0
2016-05-25,Mayo Galké,7.0
2016-05-26,Mayo Galké,4.0
2016-05-28,Mayo Galké,28.0
2016-05-30,Mayo Galké,4.0
2016-06-03,Mayo Galké,2.0
2016-06-06,Mayo Galké,13.0
2016-06-07,Mayo Galké,6.0
2016-06-08,Mayo Galké,11.0
2016-06-11,Mayo Galké,23.0
2016-06-15,Mayo Galké,6.0
2016-06-16,Mayo Galké,4.0
2016-06-20,Mayo Galké,32.0
2016-06-23,Mayo Galké,3.0
2016-06-24,Mayo Galké,3.0
2016-06-28,Mayo Galké,5.0
2016-07-01,Mayo Galké,10.0
2016-07-02,Mayo Galké,1.0
2016-07-05,Mayo Galké,1.0
2016-07-09,Mayo Galké,54.0
2016-07-10,Mayo Galké,15.0
2016-07-11,Mayo Galké,2.0
2016-07-12,Mayo Galké,1.0
2016-07-13,Mayo Galké,2.0
2016-07-15,Mayo Galké,1.0
2016-07-16,Mayo Galké,72.0
2016-07-21,Mayo Galké,2.0
2016-07-23,Mayo Galké,20.0
2016-07-24,Mayo Galké,14.0
2016-07-26,Mayo Galké,30.0
2016-07-28,Mayo Galké,30.0
2016-07-31,Mayo Galké,1.0
2016-08-01,Mayo Galké,5.0
2016-08-02,Mayo Galké,60.0
2016-08-07,Mayo Galké,75.0
2016-08-08,Mayo Galké,9.0
2016-08-10,Mayo Galké,1.0
2016-08-11,Mayo Galké,1.0
2016-08-12,Mayo Galké,29.0
2016-08-14,Mayo Galké,3.0
2016-08-16,Mayo Galké,6.0
2016-08-18,Mayo Galké,15.0
2016-08-19,Mayo Galké,10.0
2016-08-23,Mayo Galké,7.0
2016-08-25,Mayo Galké,5.0
2016-08-26,Mayo Galké,45.0
2016-08-27,Mayo Galké,10.0
2016-08-29,Mayo Galké,22.0
2016-09-01,Mayo Galké,7.0
2016-09-04,Mayo Galké,1.0
2016-09-05,Mayo Galké,9.0
2016-09-09,Mayo Galké,1.0
2016-09-12,Mayo Galké,6.0
2016-09-13,Mayo Galké,5.0
2016-09-16,Mayo Galké,1.0
2016-09-18,Mayo Galké,42.0
2016-09-20,Mayo Galké,32.0
2016-09-21,Mayo Galké,2.0
2016-09-22,Mayo Galké,7.0
2016-09-26,Mayo Galké,7.0
2016-09-30,Mayo Galké,3.0
2016-10-06,Mayo Galké,4.0
2016-10-08,Mayo Galké,40.0
2016-10-13,Mayo Galké,3.0
2016-10-16,Mayo Galké,8.0
2016-10-18,Mayo Galké,11.0
2016-10-21,Mayo Galké,20.0
2016-10-29,Mayo Galké,3.0
2017-04-12,Mayo Galké,6.0
2017-04-14,Mayo Galké,13.0
2017-04-15,Mayo Galké,2.0
2017-04-24,Mayo Galké,5.0
2017-04-28,Mayo Galké,56.0
2017-05-02,Mayo Galké,2.0
2017-05-06,Mayo Galké,39.0
2017-05-09,Mayo Galké,2.0
2017-05-20,Mayo Galké,4.0
2017-05-21,Mayo Galké,15.0
2017-05-24,Mayo Galké,5.0
2017-05-25,Mayo Galké,24.0
2017-06-03,Mayo Galké,14.0
2017-06-04,Mayo Galké,20.0
2017-06-07,Mayo Galké,60.0
2017-06-10,Mayo Galké,25.0
2017-06-13,Mayo Galké,5.0
2017-06-16,Mayo Galké,27.0
2017-06-17,Mayo Galké,6.0
2017-06-18,Mayo Galké,3.0
2017-06-21,Mayo Galké,101.0
2017-06-23,Mayo Galké,8.0
2017-06-27,Mayo Galké,26.0
2017-07-01,Mayo Galké,27.0
2017-07-04,Mayo Galké,13.0
2017-07-08,Mayo Galké,4.0
2017-07-12,Mayo Galké,4.0
2017-07-14,Mayo Galké,2.0
2017-07-17,Mayo Galké,28.0
2017-07-20,Mayo Galké,44.0
2017-07-21,Mayo Galké,71.0
2017-07-24,Mayo Galké,35.0
2017-07-28,Mayo Galké,11.0
2017-07-30,Mayo Galké,38.0
2017-07-31,Mayo Galké,10.0
2017-08-03,Mayo Galké,15.0
2017-08-06,Mayo Galké,7.0
2017-08-13,Mayo Galké,55.0
2017-08-20,Mayo Galké,2.0
2017-08-21,Mayo Galké,40.0
2017-08-22,Mayo Galké,1.0
2017-08-25,Mayo Galké,5.0
2017-08-26,Mayo Galké,1.0
2017-08-27,Mayo Galké,47.0
2017-08-29,Mayo Galké,3.0
2017-09-02,Mayo Galké,36.0
2017-09-06,Mayo Galké,24.0
2017-09-07,Mayo Galké,35.0
2017-09-08,Mayo Galké,24.0
2017-09-10,Mayo Galké,10.0
2017-09-12,Mayo Galké,1.0
2017-09-15,Mayo Galké,55.0
2017-09-16,Mayo Galké,22.0
2017-09-17,Mayo Galké,10.0
2017-09-19,Mayo Galké,12.0
2017-09-20,Mayo Galké,8.0
2017-09-21,Mayo Galké,8.0
2017-09-23,Mayo Galké,7.0
2017-09-25,Mayo Galké,8.0
2017-09-26,Mayo Galké,14.0
2017-09-27,Mayo Galké,11.0
2017-09-29,Mayo Galké,10.0
2017-10-03,Mayo Galké,9.0
2017-10-04,Mayo Galké,8.0
2017-10-05,Mayo Galké,8.0
2017-10-11,Mayo Galké,4.0
2017-10-17,Mayo Galké,1.0
2018-04-09,Mayo Galké,30.0
2018-04-16,Mayo Galké,1.0
2018-04-17,Mayo Galké,7.0
2018-04-25,Mayo Galké,4.0
2018-04-26,Mayo Galké,1.0
2018-05-01,Mayo Galké,11.0
2018-05-02,Mayo Galké,5.0
2018-05-09,Mayo Galké,13.0
2018-05-11,Mayo Galké,2.0
2018-05-12,Mayo Galké,32.0
2018-05-14,Mayo Galké,5.0
2018-05-21,Mayo Galké,1.0
2018-05-24,Mayo Galké,25.0
2018-05-29,Mayo Galké,19.0
2018-05-30,Mayo Galké,40.0
2018-06-03,Mayo Galké,30.0
2018-06-06,Mayo Galké,10.0
2018-06-10,Mayo Galké,6.0
2018-06-13,Mayo Galké,21.0
2018-06-16,Mayo Galké,1.0
2018-06-19,Mayo Galké,55.0
2018-06-21,Mayo Galké,40.0
2018-06-24,Mayo Galké,24.0
2018-06-30,Mayo Galké,2.0
2018-07-01,Mayo Galké,2.0
2018-07-05,Mayo Galké,3.0
2018-07-06,Mayo Galké,25.0
2018-07-11,Mayo Galké,12.0
2018-07-13,Mayo Galké,44.0
2018-07-15,Mayo Galké,64.0
2018-07-18,Mayo Galké,40.0
2018-07-20,Mayo Galké,25.0
2018-07-26,Mayo Galké,26.0
2018-07-27,Mayo Galké,1.0
2018-07-29,Mayo Galké,6.0
2018-08-01,Mayo Galké,95.0
2018-08-02,Mayo Galké,7.0
2018-08-05,Mayo Galké,11.0
2018-08-06,Mayo Galké,2.0
2018-08-07,Mayo Galké,13.0
2018-08-08,Mayo Galké,6.0
2018-08-11,Mayo Galké,5.0
2018-08-13,Mayo Galké,9.0
2018-08-16,Mayo Galké,26.0
2018-08-19,Mayo Galké,4.0
2018-08-20,Mayo Galké,52.0
2018-08-21,Mayo Galké,21.0
2018-08-23,Mayo Galké,7.0
2018-08-24,Mayo Galké,12.0
2018-08-29,Mayo Galké,27.0
2018-08-30,Mayo Galké,3.0
2018-08-31,Mayo Galké,12.0
2018-09-02,Mayo Galké,9.0
2018-09-03,Mayo Galké,11.0
2018-09-04,Mayo Galké,3.0
2018-09-05,Mayo Galké,63.0
2018-09-06,Mayo Galké,5.0
2018-09-07,Mayo Galké,5.0
2018-09-09,Mayo Galké,3.0
2018-09-10,Mayo Galké,34.0
2018-09-13,Mayo Galké,54.0
2018-09-14,Mayo Galké,20.0
2018-09-15,Mayo Galké,3.0
2018-09-17,Mayo Galké,2.0
2018-09-19,Mayo Galké,4.0
2018-09-22,Mayo Galké,30.0
2018-09-23,Mayo Galké,18.0
2018-09-27,Mayo Galké,22.0
2018-09-29,Mayo Galké,2.0
2018-10-02,Mayo Galké,19.0
2018-10-08,Mayo Galké,14.0
2018-10-09,Mayo Galké,23.0
2018-10-12,Mayo Galké,3.0
2018-10-22,Mayo Galké,7.0
2019-02-24,Mayo Galké,30.0
2019-04-15,Mayo Galké,11.0
2019-04-30,Mayo Galké,10.0
2019-05-06,Mayo Galké,6.0
2019-05-08,Mayo Galké,24.0
2019-05-10,Mayo Galké,4.0
2019-05-11,Mayo Galké,11.0
2019-05-15,Mayo Galké,35.0
2019-05-20,Mayo Galké,36.0
2019-05-24,Mayo Galké,7.0
2019-05-25,Mayo Galké,32.0
2019-05-26,Mayo Galké,26.0
2019-05-29,Mayo Galké,21.0
2019-06-02,Mayo Galké,3.0
2019-06-04,Mayo Galké,10.0
2019-06-05,Mayo Galké,36.0
2019-06-07,Mayo Galké,13.0
2019-06-08,Mayo Galké,10.0
2019-06-10,Mayo Galké,26.0
2019-06-13,Mayo Galké,17.0
2019-06-23,Mayo Galké,7.0
2019-06-25,Mayo Galké,19.0
2019-06-26,Mayo Galké,1.0
2019-07-01,Mayo Galké,25.0
2019-07-03,Mayo Galké,6.0
2019-07-07,Mayo Galké,51.0
2019-07-08,Mayo Galké,24.0
2019-07-11,Mayo Galké,22.0
2019-07-13,Mayo Galké,24.0
2019-07-19,Mayo Galké,39.0
2019-07-26,Mayo Galké,28.0
2019-07-27,Mayo Galké,26.0
2019-07-31,Mayo Galké,3.0
2019-08-03,Mayo Galké,14.0
2019-08-05,Mayo Galké,37.0
2019-08-08,Mayo Galké,9.0
2019-08-11,Mayo Galké,40.0
2019-08-12,Mayo Galké,2.0
2019-08-13,Mayo Galké,11.0
2019-08-14,Mayo Galké,14.0
2019-08-15,Mayo Galké,13.0
2019-08-19,Mayo Galké,11.0
2019-08-23,Mayo Galké,3.0
2019-08-24,Mayo Galké,15.0
2019-08-25,Mayo Galké,2.0
2019-08-26,Mayo Galké,19.0
2019-08-28,Mayo Galké,82.0
2019-08-30,Mayo Galké,9.0
2019-09-02,Mayo Galké,31.0
2019-09-04,Mayo Galké,6.0
2019-09-06,Mayo Galké,13.0
2019-09-09,Mayo Galké,53.0
2019-09-10,Mayo Galké,6.0
2019-09-13,Mayo Galké,35.0
2019-09-14,Mayo Galké,41.0
2019-09-16,Mayo Galké,10.0
2019-09-17,Mayo Galké,8.0
2019-09-18,Mayo Galké,28.0
2019-09-21,Mayo Galké,18.0
2019-09-23,Mayo Galké,15.0
2019-09-27,Mayo Galké,25.0
2019-10-01,Mayo Galké,3.0
2019-10-02,Mayo Galké,19.0
2019-10-06,Mayo Galké,10.0
2019-10-07,Mayo Galké,8.0
2019-10-08,Mayo Galké,5.0
2019-10-09,Mayo Galké,2.0
2019-10-11,Mayo Galké,9.0
2019-10-15,Mayo Galké,11.0
2019-10-17,Mayo Galké,6.0
2019-10-18,Mayo Galké,15.0
2019-10-19,Mayo Galké,1.0
2019-10-20,Mayo Galké,3.0
2019-10-22,Mayo Galké,42.0
2019-10-23,Mayo Galké,30.0
2019-10-25,Mayo Galké,23.0
2019-10-26,Mayo Galké,38.0
2019-10-31,Mayo Galké,8.0
2020-03-24,Mayo Galké,2.0
2020-03-26,Mayo Galké,11.0
2020-04-05,Mayo Galké,1.0
2020-04-06,Mayo Galké,26.0
2020-04-08,Mayo Galké,7.0
2020-04-23,Mayo Galké,10.0
2020-04-25,Mayo Galké,8.0
2020-04-26,Mayo Galké,2.0
2020-04-30,Mayo Galké,3.0
2020-05-03,Mayo Galké,21.0
2020-05-09,Mayo Galké,15.0
2020-05-10,Mayo Galké,2.0
2020-05-18,Mayo Galké,16.0
2020-05-21,Mayo Galké,23.0
2020-05-23,Mayo Galké,6.0
2020-05-24,Mayo Galké,10.0
2020-06-03,Mayo Galké,10.0
2020-06-05,Mayo Galké,16.0
2020-06-06,Mayo Galké,1.0
2020-06-07,Mayo Galké,6.0
2020-06-10,Mayo Galké,1.0
2020-06-12,Mayo Galké,23.0
2020-06-18,Mayo Galké,40.0
2020-06-19,Mayo Galké,1.0
2020-06-20,Mayo Galké,10.0
2020-06-21,Mayo Galké,3.0
2020-06-25,Mayo Galké,2.0
2020-06-28,Mayo Galké,20.0
2020-07-03,Mayo Galké,5.0
2020-07-09,Mayo Galké,8.0
2020-07-10,Mayo Galké,2.0
2020-07-11,Mayo Galké,17.0
2020-07-12,Mayo Galké,21.0
2020-07-13,Mayo Galké,6.0
2020-07-14,Mayo Galké,6.0
2020-07-15,Mayo Galké,14.0
2020-07-16,Mayo Galké,25.0
2020-07-17,Mayo Galké,14.0
2020-07-19,Mayo Galké,26.0
2020-07-23,Mayo Galké,21.0
2020-07-28,Mayo Galké,17.0
2020-07-29,Mayo Galké,38.0
2020-08-02,Mayo Galké,6.0
2020-08-06,Mayo Galké,45.0
2020-08-10,Mayo Galké,2.0
2020-08-13,Mayo Galké,1.0
2020-08-14,Mayo Galké,4.0
2020-08-18,Mayo Galké,2.0
2020-08-19,Mayo Galké,18.0
2020-08-20,Mayo Galké,7.0
2020-08-21,Mayo Galké,3.0
2020-08-23,Mayo Galké,27.0
2020-08-24,Mayo Galké,1.0
2020-08-27,Mayo Galké,41.0
2020-08-28,Mayo Galké,40.0
2020-08-31,Mayo Galké,1.0
2020-09-01,Mayo Galké,34.0
2020-09-02,Mayo Galké,16.0
2020-09-06,Mayo Galké,2.0
2020-09-09,Mayo Galké,9.0
2020-09-13,Mayo Galké,47.0
2020-09-15,Mayo Galké,19.0
2020-09-16,Mayo Galké,2.0
2020-09-19,Mayo Galké,16.0
2020-09-23,Mayo Galké,10.0
2020-09-25,Mayo Galké,7.0
2020-09-26,Mayo Galké,25.0
2020-09-28,Mayo Galké,8.0
2020-10-01,Mayo Galké,11.0
2020-10-05,Mayo Galké,10.0
2020-10-07,Mayo Galké,2.0
2020-10-13,Mayo Galké,6.0
2020-10-15,Mayo Galké,1.0
2020-10-24,Mayo Galké,11.0
2021-03-23,Mayo Galké,12.0
2021-03-24,Mayo Galké,2.0
2021-04-10,Mayo Galké,12.0
2021-04-13,Mayo Galké,12.0
2021-04-26,Mayo Galké,6.0
2021-05-04,Mayo Galké,13.0
2021-05-06,Mayo Galké,1.0
2021-05-10,Mayo Galké,20.0
2021-05-15,Mayo Galké,28.0
2021-05-20,Mayo Galké,4.0
2021-05-31,Mayo Galké,25.0
2021-06-06,Mayo Galké,4.0
2021-06-08,Mayo Galké,15.0
2021-06-12,Mayo Galké,20.0
2021-06-15,Mayo Galké,45.0
2021-06-16,Mayo Galké,5.0
2021-06-18,Mayo Galké,2.0
2021-06-20,Mayo Galké,2.0
2021-06-22,Mayo Galké,3.0
2021-06-26,Mayo Galké,17.0
2021-06-27,Mayo Galké,23.0
2021-07-02,Mayo Galké,5.0
2021-07-06,Mayo Galké,4.0
2021-07-08,Mayo Galké,48.0
2021-07-11,Mayo Galké,43.0
2021-07-14,Mayo Galké,60.0
2021-07-20,Mayo Galké,14.0
2021-07-22,Mayo Galké,8.0
2021-07-26,Mayo Galké,34.0
2021-07-29,Mayo Galké,3.0
2021-08-01,Mayo Galké,45.0
2021-08-05,Mayo Galké,58.0
2021-08-08,Mayo Galké,20.0
2021-08-11,Mayo Galké,42.0
2021-08-12,Mayo Galké,3.0
2021-08-14,Mayo Galké,37.0
2021-08-15,Mayo Galké,24.0
2021-08-20,Mayo Galké,36.0
2021-08-21,Mayo Galké,43.0
2021-08-26,Mayo Galké,3.0
2021-08-27,Mayo Galké,3.0
2021-08-30,Mayo Galké,30.0
2021-09-02,Mayo Galké,6.0
2021-09-05,Mayo Galké,21.0
2021-09-06,Mayo Galké,27.0
2021-09-07,Mayo Galké,6.0
2021-09-12,Mayo Galké,10.0
2021-09-13,Mayo Galké,10.0
2021-09-14,Mayo Galké,26.0
2021-09-16,Mayo Galké,23.0
2021-09-19,Mayo Galké,19.0
2021-09-24,Mayo Galké,2.0
2021-09-27,Mayo Galké,14.0
2021-09-28,Mayo Galké,57.0
2021-10-15,Mayo Galké,5.0
2021-10-16,Mayo Galké,3.0
2021-10-19,Mayo Galké,32.0
2021-10-20,Mayo Galké,3.0
2021-10-24,Mayo Galké,11.0
2021-10-26,Mayo Galké,13.0
2014-03-29,Ngong,6.0
2014-04-22,Ngong,4.0
2014-04-23,Ngong,10.0
2014-04-27,Ngong,50.0
2014-05-01,Ngong,2.0
2014-05-05,Ngong,47.0
2014-05-07,Ngong,49.0
2014-05-12,Ngong,13.0
2014-05-13,Ngong,7.0
2014-05-26,Ngong,7.0
2014-05-29,Ngong,17.0
2014-06-02,Ngong,28.0
2014-06-17,Ngong,18.0
2014-06-18,Ngong,25.0
2014-06-21,Ngong,8.0
2014-06-22,Ngong,41.0
2014-06-23,Ngong,1.0
2014-06-28,Ngong,14.0
2014-06-29,Ngong,13.0
2014-07-02,Ngong,23.0
2014-07-03,Ngong,2.0
2014-07-07,Ngong,25.0
2014-07-08,Ngong,6.0
2014-07-11,Ngong,43.0
2014-07-14,Ngong,24.0
2014-07-16,Ngong,4.0
2014-07-21,Ngong,10.0
2014-07-22,Ngong,1.0
2014-07-27,Ngong,6.0
2014-07-28,Ngong,17.0
2014-07-31,Ngong,25.0
2014-08-01,Ngong,34.0
2015-04-07,Ngong,3.0
2015-05-19,Ngong,4.0
2015-05-22,Ngong,2.0
2015-05-24,Ngong,9.0
2015-05-28,Ngong,5.0
2015-06-01,Ngong,14.0
2015-06-02,Ngong,31.0
2015-06-04,Ngong,1.0
2015-06-06,Ngong,40.0
2015-06-08,Ngong,7.0
2015-06-11,Ngong,20.0
2015-06-14,Ngong,10.0
2015-06-22,Ngong,19.0
2015-06-25,Ngong,53.0
2015-06-29,Ngong,6.0
2015-07-01,Ngong,9.0
2015-07-04,Ngong,2.0
2015-07-11,Ngong,8.0
2015-07-20,Ngong,31.0
2015-07-22,Ngong,4.0
2015-07-30,Ngong,11.0
2015-08-05,Ngong,2.0
2015-08-10,Ngong,25.0
2015-08-11,Ngong,8.0
2015-08-13,Ngong,37.0
2015-08-16,Ngong,12.0
2015-08-18,Ngong,8.0
2015-08-20,Ngong,8.0
2015-08-21,Ngong,9.0
2015-08-23,Ngong,53.0
2015-08-24,Ngong,1.0
2015-08-26,Ngong,5.0
2015-08-27,Ngong,18.0
2015-08-28,Ngong,20.0
2015-08-29,Ngong,3.0
2015-08-30,Ngong,5.0
2015-08-31,Ngong,4.0
2015-09-03,Ngong,12.0
2015-09-04,Ngong,1.0
2015-09-06,Ngong,61.0
2015-09-07,Ngong,1.0
2015-09-08,Ngong,8.0
2015-09-10,Ngong,56.0
2015-09-11,Ngong,2.0
2015-09-13,Ngong,11.0
2015-09-14,Ngong,64.0
2015-09-15,Ngong,14.0
2015-09-20,Ngong,28.0
2015-09-22,Ngong,21.0
2015-09-23,Ngong,30.0
2015-09-27,Ngong,29.0
2015-10-01,Ngong,32.0
2015-10-03,Ngong,9.0
2015-10-08,Ngong,65.0
2015-10-13,Ngong,17.0
2015-10-17,Ngong,10.0
2015-10-18,Ngong,19.0
2015-10-24,Ngong,9.0
2015-10-26,Ngong,1.0
2016-03-17,Ngong,15.0
2016-03-19,Ngong,8.0
2016-04-09,Ngong,5.0
2016-04-18,Ngong,8.0
2016-04-28,Ngong,15.0
2016-05-13,Ngong,13.0
2016-05-15,Ngong,60.0
2016-05-18,Ngong,7.0
2016-05-20,Ngong,45.0
2016-05-24,Ngong,90.0
2016-05-28,Ngong,15.0
2016-06-06,Ngong,12.0
2016-06-07,Ngong,16.0
2016-06-08,Ngong,10.0
2016-06-11,Ngong,12.0
2016-06-15,Ngong,22.0
2016-06-19,Ngong,7.0
2016-06-23,Ngong,2.0
2016-06-26,Ngong,22.0
2016-06-29,Ngong,18.0
2016-07-01,Ngong,22.0
2016-07-05,Ngong,18.0
2016-07-12,Ngong,8.0
2016-07-15,Ngong,5.0
2016-07-16,Ngong,12.0
2016-07-23,Ngong,5.0
2016-07-24,Ngong,73.0
2016-07-26,Ngong,15.0
2016-07-28,Ngong,38.0
2016-08-02,Ngong,8.0
2016-08-03,Ngong,50.0
2016-08-10,Ngong,8.0
2016-08-12,Ngong,36.0
2016-08-16,Ngong,28.0
2016-08-18,Ngong,3.0
2016-08-23,Ngong,45.0
2016-08-25,Ngong,52.0
2016-08-26,Ngong,25.0
2016-08-28,Ngong,10.0
2016-08-29,Ngong,8.0
2016-08-30,Ngong,29.0
2016-09-01,Ngong,22.0
2016-09-04,Ngong,22.0
2016-09-05,Ngong,26.0
2016-09-06,Ngong,3.0
2016-09-09,Ngong,14.0
2016-09-12,Ngong,1.0
2016-09-13,Ngong,21.0
2016-09-17,Ngong,7.0
2016-09-18,Ngong,4.0
2016-09-20,Ngong,14.0
2016-09-22,Ngong,29.0
2016-10-05,Ngong,36.0
2016-10-14,Ngong,16.0
2016-10-18,Ngong,17.0
2016-10-19,Ngong,2.0
2017-04-11,Ngong,8.0
2017-04-12,Ngong,18.0
2017-04-27,Ngong,1.0
2017-05-08,Ngong,3.0
2017-05-15,Ngong,4.0
2017-05-19,Ngong,1.0
2017-05-20,Ngong,5.0
2017-05-24,Ngong,2.0
2017-05-25,Ngong,18.0
2017-05-30,Ngong,7.0
2017-06-06,Ngong,8.0
2017-06-07,Ngong,40.0
2017-06-10,Ngong,15.0
2017-06-13,Ngong,8.0
2017-06-16,Ngong,7.0
2017-06-18,Ngong,8.0
2017-06-21,Ngong,2.0
2017-06-23,Ngong,2.0
2017-06-26,Ngong,2.0
2017-06-27,Ngong,2.0
2017-06-30,Ngong,50.0
2017-07-04,Ngong,37.0
2017-07-08,Ngong,15.0
2017-07-10,Ngong,3.0
2017-07-13,Ngong,8.0
2017-07-18,Ngong,10.0
2017-07-21,Ngong,15.0
2017-07-24,Ngong,5.0
2017-07-27,Ngong,12.0
2017-07-30,Ngong,23.0
2017-07-31,Ngong,18.0
2017-08-03,Ngong,31.0
2017-08-06,Ngong,16.0
2017-08-08,Ngong,2.0
2017-08-10,Ngong,5.0
2017-08-13,Ngong,5.0
2017-08-16,Ngong,25.0
2017-08-20,Ngong,4.0
2017-08-21,Ngong,3.0
2017-08-25,Ngong,40.0
2017-08-27,Ngong,3.0
2017-08-29,Ngong,5.0
2017-08-30,Ngong,3.0
2017-09-03,Ngong,40.0
2017-09-05,Ngong,2.0
2017-09-06,Ngong,9.0
2017-09-07,Ngong,7.0
2017-09-08,Ngong,27.0
2017-09-10,Ngong,6.0
2017-09-12,Ngong,8.0
2017-09-17,Ngong,77.0
2017-09-19,Ngong,51.0
2017-09-20,Ngong,6.0
2017-09-21,Ngong,17.0
2017-09-25,Ngong,50.0
2017-09-27,Ngong,5.0
2017-09-29,Ngong,31.0
2017-10-03,Ngong,18.0
2017-10-11,Ngong,3.0
2018-04-24,Ngong,4.0
2018-04-26,Ngong,5.0
2018-04-30,Ngong,19.0
2018-05-04,Ngong,14.0
2018-05-07,Ngong,4.0
2018-05-09,Ngong,2.0
2018-05-12,Ngong,44.0
2018-05-14,Ngong,18.0
2018-05-17,Ngong,3.0
2018-05-21,Ngong,3.0
2018-05-24,Ngong,3.0
2018-05-28,Ngong,20.0
2018-05-29,Ngong,12.0
2018-06-02,Ngong,5.0
2018-06-03,Ngong,2.0
2018-06-06,Ngong,18.0
2018-06-10,Ngong,20.0
2018-06-16,Ngong,23.0
2018-06-17,Ngong,2.0
2018-06-21,Ngong,5.0
2018-06-23,Ngong,10.0
2018-06-24,Ngong,5.0
2018-06-26,Ngong,13.0
2018-06-28,Ngong,38.0
2018-07-01,Ngong,26.0
2018-07-03,Ngong,1.0
2018-07-11,Ngong,31.0
2018-07-16,Ngong,21.0
2018-07-20,Ngong,18.0
2018-07-21,Ngong,6.0
2018-07-26,Ngong,80.0
2018-07-29,Ngong,1.0
2018-08-01,Ngong,22.0
2018-08-02,Ngong,28.0
2018-08-05,Ngong,2.0
2018-08-08,Ngong,65.0
2018-08-11,Ngong,20.0
2018-08-13,Ngong,38.0
2018-08-16,Ngong,35.0
2018-08-19,Ngong,10.0
2018-08-20,Ngong,25.0
2018-08-23,Ngong,1.0
2018-08-24,Ngong,5.0
2018-08-25,Ngong,2.0
2018-08-28,Ngong,18.0
2018-08-30,Ngong,84.0
2018-09-01,Ngong,43.0
2018-09-02,Ngong,8.0
2018-09-06,Ngong,3.0
2018-09-07,Ngong,10.0
2018-09-09,Ngong,10.0
2018-09-10,Ngong,11.0
2018-09-12,Ngong,25.0
2018-09-13,Ngong,5.0
